Date,Open,High,Low,Close,Adj Close,Volume
,,,,,,16534000
,,,,,,17094000
,,,,,,29946000
,,,,,,19471200
,,,,,,19818400
,,,,,,31620400
,,,,,,45710000
,,,,,,44500400
,,,,,,29803200
,,,,,,41683600
,,,,,,51444400
,,,,,,33852000
,,,,,,30338000
,,,,,,44584400
,,,,,,47037200
,,,,,,21915600
,,,,,,26524400
,,,,,,13616400
,,,,,,17805200
,,,,,,15702400
,,,,,,15800400
,,,,,,32844000
,,,,,,4496800
,,,,,,45250800
,,,,,,19843600
,,,,,,16175600
,,,,,,43064000
,,,,,,33185600
,,,,,,39303600
,,,,,,30013200
,,,,,,27969200
,,,,,,72052400
,,,,,,50218000
,,,,,,37903600
,,,,,,111739600
,,,,,,29173200
,,,,,,52052000
,,,,,,42207200
,,,,,,44475200
,,,,,,26742800
,,,,,,19465600
,,,,,,25309200
,,,,,,37060800
,,,,,,57951600
,,,,,,50316000
,,,,,,48823600
,,,,,,53900000
,,,,,,59197600
,,,,,,74183200
,,,,,,93956800
,,,,,,41235600
,,,,,,41672400
,,,,,,46480000
,,,,,,47000800
,,,,,,64237600
,,,,,,59684800
,,,,,,71372000
,,,,,,42025200
,,,,,,26703600
,,,,,,24460800
,,,,,,19608400
,,,,,,34818000
,,,,,,15808800
,,,,,,8523200
,,,,,,29724800
,,,,,,25715200
,,,,,,20137600
,,,,,,24799600
,,,,,,49246400
,,,,,,24458000
,,,,,,30654400
,,,,,,21140000
,,,,,,22937600
,,,,,,23780400
,,,,,,19297600
,,,,,,24460800
,,,,,,46650800
,,,,,,28831600
,,,,,,32046000
,,,,,,25790800
,,,,,,47140800
,,,,,,33625200
,,,,,,41935600
,,,,,,45911600
,,,,,,33507600
,,,,,,58408000
,,,,,,47563600
,,,,,,28560000
,,,,,,35366800
,,,,,,58186800
,,,,,,52127600
,,,,,,49056000
,,,,,,26964000
,,,,,,68451600
,,,,,,81435200
,,,,,,73382400
,,,,,,212088800
,,,,,,52416000
,,,,,,48521200
,,,,,,45920000
,,,,,,34588400
,,,,,,44402400
,,,,,,20862800
,,,,,,43430800
,,,,,,36139600
,,,,,,21778400
,,,,,,36139600
,,,,,,39533200
,,,,,,48232800
,,,,,,40376000
,,,,,,23284800
,,,,,,36884400
,,,,,,21610400
,,,,,,30503200
,,,,,,34490400
,,,,,,19003600
,,,,,,18146800
,,,,,,17088400
,,,,,,23917600
,,,,,,32715200
,,,,,,37895200
,,,,,,42851200
,,,,,,56803600
,,,,,,57271200
,,,,,,30542400
,,,,,,22598800
,,,,,,22313200
,,,,,,24819200
,,,,,,28842800
,,,,,,59180800
,,,,,,33572000
,,,,,,27235600
,,,,,,30674000
,,,,,,32914000
,,,,,,38225600
,,,,,,19796000
,,,,,,14072800
,,,,,,21274400
,,,,,,20258000
,,,,,,29629600
,,,,,,13540800
,,,,,,12518800
,,,,,,52354400
,,,,,,30388400
,,,,,,30755200
,,,,,,66133200
,,,,,,84758800
,,,,,,53158000
,,,,,,39914000
,,,,,,33493600
,,,,,,29114400
,,,,,,25496800
,,,,,,57554000
,,,,,,91756000
,,,,,,48034000
,,,,,,68516000
,,,,,,30707600
,,,,,,36100400
,,,,,,54339600
,,,,,,64671600
,,,,,,51511600
,,,,,,45091200
,,,,,,42882000
,,,,,,45704400
,,,,,,24570000
,,,,,,35067200
,,,,,,43531600
,,,,,,49725200
,,,,,,65066400
,,,,,,33594400
,,,,,,30808400
,,,,,,45021200
,,,,,,44497600
,,,,,,43089200
,,,,,,49674800
,,,,,,22724800
,,,,,,19261200
,,,,,,24368400
,,,,,,39230800
,,,,,,30326800
,,,,,,32272800
,,,,,,32919600
,,,,,,43302000
,,,,,,34423200
,,,,,,11617200
,,,,,,23903600
,,,,,,38522400
,,,,,,31810800
,,,,,,44562000
,,,,,,62011600
,,,,,,38920000
,,,,,,75143600
,,,,,,45038000
,,,,,,28182000
,,,,,,26084800
,,,,,,25320400
,,,,,,31651200
,,,,,,35128800
,,,,,,24127600
,,,,,,47297600
,,,,,,91338800
,,,,,,76062000
,,,,,,108430000
,,,,,,106859200
,,,,,,97484800
,,,,,,77887600
,,,,,,52766000
,,,,,,40152000
,,,,,,27591200
,,,,,,47107200
,,,,,,48336400
,,,,,,35882000
,,,,,,64162000
,,,,,,30500400
,,,,,,51772000
,,,,,,48988800
,,,,,,41448400
,,,,,,35949200
,,,,,,31390800
,,,,,,31497200
,,,,,,43615600
,,,,,,34949600
,,,,,,105910000
,,,,,,48031200
,,,,,,32986800
,,,,,,40493600
,,,,,,42879200
,,,,,,33742800
,,,,,,599200
,,,,,,33560800
,,,,,,62692000
,,,,,,34473600
,,,,,,22677200
,,,,,,17136000
,,,,,,29929200
,,,,,,34815200
,,,,,,64492400
,,,,,,54790400
,,,,,,22862000
,,,,,,30326800
,,,,,,30346400
,,,,,,42747600
,,,,,,34025600
,,,,,,32177600
,,,,,,28078400
,,,,,,42635600
,,,,,,27227200
,,,,,,27367200
,,,,,,38043600
,,,,,,33090400
,,,,,,30265200
,,,,,,20686400
,,,,,,15310400
,,,,,,30279200
,,,,,,15072400
,,,,,,47474000
,,,,,,52964800
,,,,,,15808800
,,,,,,17500000
,,,,,,39300800
,,,,,,57044400
,,,,,,44970800
,,,,,,53670400
,,,,,,54630800
,,,,,,44679600
,,,,,,43108800
,,,,,,28901600
,,,,,,22419600
,,,,,,27885200
,,,,,,30993200
,,,,,,31413200
,,,,,,34367200
,,,,,,37380000
,,,,,,39317600
,,,,,,25012400
,,,,,,30682400
,,,,,,28386400
,,,,,,66239600
,,,,,,28361200
,,,,,,28327600
,,,,,,31743600
,,,,,,14686000
,,,,,,17908800
,,,,,,36794800
,,,,,,23931600
,,,,,,18855200
,,,,,,112837200
,,,,,,49011200
,,,,,,71811600
,,,,,,28562800
,,,,,,21117600
,,,,,,22856400
,,,,,,62672400
,,,,,,52990000
,,,,,,49148400
,,,,,,53474400
,,,,,,32457600
,,,,,,42523600
,,,,,,28187600
,,,,,,35490000
,,,,,,74513600
,,,,,,65993200
,,,,,,28232400
,,,,,,30556400
,,,,,,35106400
,,,,,,26899600
,,,,,,21187600
,,,,,,16886800
,,,,,,42201600
,,,,,,76202000
,,,,,,60135600
,,,,,,38872400
,,,,,,38180800
,,,,,,39205600
,,,,,,29335600
,,,,,,11799200
,,,,,,40126800
,,,,,,32536000
,,,,,,24444000
,,,,,,46897200
,,,,,,23945600
,,,,,,36055600
,,,,,,49159600
,,,,,,39852400
,,,,,,35047600
,,,,,,30046800
,,,,,,27627600
,,,,,,45634400
,,,,,,56481600
,,,,,,58466800
,,,,,,58864400
,,,,,,64016400
,,,,,,70042000
,,,,,,28084000
,,,,,,11491200
,,,,,,17612000
,,,,,,29069600
,,,,,,25146800
,,,,,,23058000
,,,,,,32284000
,,,,,,46564000
,,,,,,70350000
,,,,,,68034400
,,,,,,80234000
,,,,,,68432000
,,,,,,86539600
,,,,,,49910000
,,,,,,91952000
,,,,,,225657600
,,,,,,83409200
,,,,,,68510400
,,,,,,39684400
,,,,,,46104800
,,,,,,36736000
,,,,,,50568000
,,,,,,71405600
,,,,,,56655200
,,,,,,46009600
,,,,,,66525200
,,,,,,60138400
,,,,,,45584000
,,,,,,66046400
,,,,,,52038000
,,,,,,91904400
,,,,,,70268800
,,,,,,59665200
,,,,,,67071200
,,,,,,42067200
,,,,,,68849200
,,,,,,101934000
,,,,,,62395200
,,,,,,70030800
,,,,,,44450000
,,,,,,24690400
,,,,,,48518400
,,,,,,71640800
,,,,,,41806800
,,,,,,73721200
,,,,,,29825600
,,,,,,36923600
,,,,,,50674400
,,,,,,47084800
,,,,,,27904800
,,,,,,44251200
,,,,,,38707200
,,,,,,33124000
,,,,,,36153600
,,,,,,31673600
,,,,,,34008800
,,,,,,25320400
,,,,,,44055200
,,,,,,26546800
,,,,,,38525200
,,,,,,41300000
,,,,,,25634000
,,,,,,35767200
,,,,,,42761600
,,,,,,37940000
,,,,,,65427600
,,,,,,66012800
,,,,,,55759200
,,,,,,27050800
,,,,,,63448000
,,,,,,37293200
,,,,,,42092400
,,,,,,40712000
,,,,,,40857600
,,,,,,23262400
,,,,,,41120800
,,,,,,42515200
,,,,,,54675600
,,,,,,171698800
,,,,,,56966000
,,,,,,60012400
,,,,,,51318400
,,,,,,39418400
,,,,,,33535600
,,,,,,25701200
,,,,,,32418400
,,,,,,40810000
,,,,,,20610800
,,,,,,33084800
,,,,,,16296000
,,,,,,42705600
,,,,,,63266000
,,,,,,17614800
,,,,,,20473600
,,,,,,34482000
,,,,,,39594800
,,,,,,26306000
,,,,,,90431600
,,,,,,29352400
,,,,,,17410400
,,,,,,40868800
,,,,,,43192800
,,,,,,72632000
,,,,,,37049600
,,,,,,37578800
,,,,,,45180800
,,,,,,30391200
,,,,,,49322000
,,,,,,45987200
,,,,,,33768000
,,,,,,50120000
,,,,,,39214000
,,,,,,53421200
,,,,,,120576400
,,,,,,155274000
,,,,,,294604800
,,,,,,138426400
,,,,,,60580800
,,,,,,62372800
,,,,,,112081200
,,,,,,88270000
,,,,,,102359600
,,,,,,77823200
,,,,,,68395600
,,,,,,84095200
,,,,,,45180800
,,,,,,55708800
,,,,,,64290800
,,,,,,88404400
,,,,,,73567200
,,,,,,50064000
,,,,,,54541200
,,,,,,47908000
,,,,,,38813600
,,,,,,56758800
,,,,,,34742400
,,,,,,39219600
,,,,,,43470000
,,,,,,39527600
,,,,,,61574800
,,,,,,84509600
,,,,,,530149200
,,,,,,201558000
,,,,,,132977600
,,,,,,113976800
,,,,,,52794000
,,,,,,58444400
,,,,,,38206000
,,,,,,49652400
,,,,,,22948800
,,,,,,30343600
,,,,,,53611600
,,,,,,54076400
,,,,,,44119600
,,,,,,60748800
,,,,,,52343200
,,,,,,31480400
,,,,,,40353600
,,,,,,38194800
,,,,,,41742400
,,,,,,84543200
,,,,,,34703200
,,,,,,25611600
,,,,,,27045200
,,,,,,47180000
,,,,,,38032400
,,,,,,24984400
,,,,,,22794800
,,,,,,25314800
,,,,,,36442000
,,,,,,44035600
,,,,,,46642400
,,,,,,68434800
,,,,,,31967600
,,,,,,56392000
,,,,,,70565600
,,,,,,40734400
,,,,,,35884800
,,,,,,56658000
,,,,,,37382800
,,,,,,33622400
,,,,,,63946400
,,,,,,69160000
,,,,,,64430800
,,,,,,21490000
,,,,,,43008000
,,,,,,27759200
,,,,,,36624000
,,,,,,27622000
,,,,,,32737600
,,,,,,19143600
,,,,,,28294000
,,,,,,23637600
,,,,,,59186400
,,,,,,68726000
,,,,,,83997200
,,,,,,48210400
,,,,,,44077600
,,,,,,43820000
,,,,,,33726000
,,,,,,34851600
,,,,,,40286400
,,,,,,76585600
,,,,,,44251200
,,,,,,40171600
,,,,,,238812000
,,,,,,83249600
,,,,,,53393200
,,,,,,34602400
,,,,,,156777600
,,,,,,99019200
,,,,,,54782000
,,,,,,55619200
,,,,,,114766400
,,,,,,61115600
,,,,,,34216000
,,,,,,26493600
,,,,,,56061600
,,,,,,44240000
,,,,,,46342800
,,,,,,94508400
,,,,,,41748000
,,,,,,42812000
,,,,,,19244400
,,,,,,35607600
,,,,,,35915600
,,,,,,39275600
,,,,,,75770800
,,,,,,75656000
,,,,,,28602000
,,,,,,30741200
,,,,,,37651600
,,,,,,46541600
,,,,,,22610000
,,,,,,10861200
,,,,,,24178000
,,,,,,28165200
,,,,,,27804000
,,,,,,25163600
,,,,,,30116800
,,,,,,39244800
,,,,,,15962800
,,,,,,9898000
,,,,,,45690400
,,,,,,124314400
,,,,,,61082000
,,,,,,73416000
,,,,,,30970800
,,,,,,31592400
,,,,,,36288000
,,,,,,47258400
,,,,,,62781600
,,,,,,45343200
,,,,,,56739200
,,,,,,39984000
,,,,,,39874800
,,,,,,26838000
,,,,,,78638000
,,,,,,40241600
,,,,,,45382400
,,,,,,71293600
,,,,,,153034000
,,,,,,91627200
,,,,,,74698400
,,,,,,50397200
,,,,,,88849600
,,,,,,109779600
,,,,,,132899200
,,,,,,53628400
,,,,,,36428000
,,,,,,90700400
,,,,,,70397600
,,,,,,67020800
,,,,,,245033600
,,,,,,173037200
,,,,,,110583200
,,,,,,41451200
,,,,,,33062400
,,,,,,34109600
,,,,,,59595200
,,,,,,39180400
,,,,,,36612800
,,,,,,34498800
,,,,,,88502400
,,,,,,181361600
,,,,,,71346800
,,,,,,46746000
,,,,,,75507600
,,,,,,41062000
,,,,,,61387200
,,,,,,32443600
,,,,,,30506000
,,,,,,36288000
,,,,,,37268000
,,,,,,53642400
,,,,,,65133600
,,,,,,49464800
,,,,,,59206000
,,,,,,30956800
,,,,,,52967600
,,,,,,73536400
,,,,,,47118400
,,,,,,56711200
,,,,,,77599200
,,,,,,46513600
,,,,,,62134800
,,,,,,35940800
,,,,,,40460000
,,,,,,110426400
,,,,,,51136400
,,,,,,36792000
,,,,,,39057200
,,,,,,55918800
,,,,,,61628000
,,,,,,60706800
,,,,,,54171600
,,,,,,47023200
,,,,,,85909600
,,,,,,70644000
,,,,,,53379200
,,,,,,42456400
,,,,,,52264800
,,,,,,42075600
,,,,,,24474800
,,,,,,32272800
,,,,,,19342400
,,,,,,44212000
,,,,,,26706400
,,,,,,34207600
,,,,,,58284800
,,,,,,55498800
,,,,,,47087600
,,,,,,57573600
,,,,,,41563200
,,,,,,70462000
,,,,,,102634000
,,,,,,174456800
,,,,,,89810000
,,,,,,41056400
,,,,,,25118800
,,,,,,23696400
,,,,,,30805600
,,,,,,33224800
,,,,,,91039200
,,,,,,72083200
,,,,,,46944800
,,,,,,35117600
,,,,,,36710800
,,,,,,36380400
,,,,,,26776400
,,,,,,23153200
,,,,,,33846400
,,,,,,45026800
,,,,,,30965200
,,,,,,68395600
,,,,,,24536400
,,,,,,29988000
,,,,,,31612000
,,,,,,34028400
,,,,,,18258800
,,,,,,27171200
,,,,,,64349600
,,,,,,96440400
,,,,,,96230400
,,,,,,88421200
,,,,,,31508400
,,,,,,35061600
,,,,,,68541200
,,,,,,73382400
,,,,,,35683200
,,,,,,23226000
,,,,,,38589600
,,,,,,39869200
,,,,,,54555200
,,,,,,56123200
,,,,,,49974400
,,,,,,60818800
,,,,,,28464800
,,,,,,50974000
,,,,,,73214400
,,,,,,63988400
,,,,,,43556800
,,,,,,33891200
,,,,,,25432400
,,,,,,44819600
,,,,,,21462000
,,,,,,24346000
,,,,,,42537600
,,,,,,52057600
,,,,,,26605600
,,,,,,60578000
,,,,,,112565600
,,,,,,45166800
,,,,,,23741200
,,,,,,19107200
,,,,,,29092000
,,,,,,54342400
,,,,,,72368800
,,,,,,196644000
,,,,,,105663600
,,,,,,47202400
,,,,,,33446000
,,,,,,61328400
,,,,,,138941600
,,,,,,57318800
,,,,,,67390400
,,,,,,56711200
,,,,,,46188800
,,,,,,21753200
,,,,,,35319200
,,,,,,19650400
,,,,,,63392000
,,,,,,74522000
,,,,,,44912000
,,,,,,30018800
,,,,,,38934000
,,,,,,71545600
,,,,,,51564800
,,,,,,32636800
,,,,,,38105200
,,,,,,53611600
,,,,,,42896000
,,,,,,74698400
,,,,,,51049600
,,,,,,38026800
,,,,,,45519600
,,,,,,87959200
,,,,,,51072000
,,,,,,25326000
,,,,,,22856400
,,,,,,50974000
,,,,,,39709600
,,,,,,39309200
,,,,,,22635200
,,,,,,26056800
,,,,,,24771600
,,,,,,64738800
,,,,,,91036400
,,,,,,43587600
,,,,,,49313600
,,,,,,58710400
,,,,,,36559600
,,,,,,33219200
,,,,,,35425600
,,,,,,27272000
,,,,,,20316800
,,,,,,27344800
,,,,,,17925600
,,,,,,32398800
,,,,,,40597200
,,,,,,177450000
,,,,,,131728800
,,,,,,91098000
,,,,,,130852400
,,,,,,210576800
,,,,,,149329600
,,,,,,131325600
,,,,,,44013200
,,,,,,75997600
,,,,,,117171600
,,,,,,87771600
,,,,,,54535600
,,,,,,80676400
,,,,,,51125200
,,,,,,75370400
,,,,,,49193200
,,,,,,39852400
,,,,,,68331200
,,,,,,88975600
,,,,,,54524400
,,,,,,54686800
,,,,,,27630400
,,,,,,48011600
,,,,,,28260400
,,,,,,87242400
,,,,,,101584000
,,,,,,38245200
,,,,,,15568000
,,,,,,34907600
,,,,,,41904800
,,,,,,46849600
,,,,,,37609600
,,,,,,36758400
,,,,,,50649200
,,,,,,56084000
,,,,,,81953200
,,,,,,21056000
,,,,,,34669600
,,,,,,36033200
,,,,,,78008000
,,,,,,77330400
,,,,,,43064000
,,,,,,45068800
,,,,,,59522400
,,,,,,34325200
,,,,,,42464800
,,,,,,65181200
,,,,,,56019600
,,,,,,29800400
,,,,,,77856800
,,,,,,56898800
,,,,,,44945600
,,,,,,83204800
,,,,,,43786400
,,,,,,39359600
,,,,,,33269600
,,,,,,23472400
,,,,,,20479200
,,,,,,22290800
,,,,,,30335200
,,,,,,18272800
,,,,,,25967200
,,,,,,39670400
,,,,,,18410000
,,,,,,269155600
,,,,,,68521600
,,,,,,153697600
,,,,,,218456000
,,,,,,137944800
,,,,,,87844400
,,,,,,47244400
,,,,,,82527200
,,,,,,31914400
,,,,,,78573600
,,,,,,250090400
,,,,,,99635200
,,,,,,54524400
,,,,,,129267600
,,,,,,61597200
,,,,,,74642400
,,,,,,57646400
,,,,,,53194400
,,,,,,39592000
,,,,,,50895600
,,,,,,79802800
,,,,,,60757200
,,,,,,50400000
,,,,,,100716000
,,,,,,118848800
,,,,,,87740800
,,,,,,70842800
,,,,,,41403600
,,,,,,46118800
,,,,,,54695200
,,,,,,30447200
,,,,,,75395600
,,,,,,73354400
,,,,,,78677200
,,,,,,142203600
,,,,,,67202800
,,,,,,55742400
,,,,,,56112000
,,,,,,67186000
,,,,,,36442000
,,,,,,33180000
,,,,,,37696400
,,,,,,91218400
,,,,,,49170800
,,,,,,34353200
,,,,,,81438000
,,,,,,181966400
,,,,,,182742000
,,,,,,79184000
,,,,,,53911200
,,,,,,47471200
,,,,,,76342000
,,,,,,119786800
,,,,,,42523600
,,,,,,32029200
,,,,,,35700000
,,,,,,172449200
,,,,,,124219200
,,,,,,68353600
,,,,,,45810800
,,,,,,38575600
,,,,,,107049600
,,,,,,66214400
,,,,,,180706400
,,,,,,73931200
,,,,,,29450400
,,,,,,53628400
,,,,,,118678000
,,,,,,43590400
,,,,,,52203200
,,,,,,57783600
,,,,,,69857200
,,,,,,82376000
,,,,,,166656000
,,,,,,68059600
,,,,,,68409600
,,,,,,57610000
,,,,,,34966400
,,,,,,48829200
,,,,,,44489200
,,,,,,30002000
,,,,,,42196000
,,,,,,75910800
,,,,,,52001600
,,,,,,96742800
,,,,,,80732400
,,,,,,68768000
,,,,,,130905600
,,,,,,161988400
,,,,,,98338800
,,,,,,83129200
,,,,,,65786000
,,,,,,92892800
,,,,,,80648400
,,,,,,92971200
,,,,,,69165600
,,,,,,66166800
,,,,,,45715600
,,,,,,28638400
,,,,,,49095200
,,,,,,39883200
,,,,,,46681600
,,,,,,26423600
,,,,,,63663600
,,,,,,78817200
,,,,,,31130400
,,,,,,34034000
,,,,,,46656400
,,,,,,53029200
,,,,,,31486000
,,,,,,29512000
,,,,,,23189600
,,,,,,22302000
,,,,,,117384400
,,,,,,184632000
,,,,,,156503200
,,,,,,118479200
,,,,,,57990800
,,,,,,38194800
,,,,,,54275200
,,,,,,66589600
,,,,,,58139200
,,,,,,41372800
,,,,,,9847600
,,,,,,44265200
,,,,,,46023600
,,,,,,96779200
,,,,,,74482800
,,,,,,53673200
,,,,,,70952000
,,,,,,88082400
,,,,,,69482000
,,,,,,56540400
,,,,,,63658000
,,,,,,130258800
,,,,,,82818400
,,,,,,189470400
,,,,,,53656400
,,,,,,65881200
,,,,,,42862400
,,,,,,81295200
,,,,,,65234400
,,,,,,39631200
,,,,,,52729600
,,,,,,68782000
,,,,,,53482800
,,,,,,48078800
,,,,,,48440000
,,,,,,58648800
,,,,,,92254400
,,,,,,41006000
,,,,,,51732800
,,,,,,41851600
,,,,,,79466800
,,,,,,73158400
,,,,,,61723200
,,,,,,60289600
,,,,,,67944800
,,,,,,54261200
,,,,,,63450800
,,,,,,71982400
,,,,,,33586000
,,,,,,60760000
,,,,,,79265200
,,,,,,38368400
,,,,,,21966000
,,,,,,24595200
,,,,,,44993200
,,,,,,50190000
,,,,,,65581600
,,,,,,43694000
,,,,,,43122800
,,,,,,81564000
,,,,,,80687600
,,,,,,137639600
,,,,,,302990800
,,,,,,155372000
,,,,,,122505600
,,,,,,80452400
,,,,,,86833600
,,,,,,99660400
,,,,,,78803200
,,,,,,62725600
,,,,,,112809200
,,,,,,82796000
,,,,,,70854000
,,,,,,98000000
,,,,,,72455600
,,,,,,66693200
,,,,,,61017600
,,,,,,77260400
,,,,,,93142000
,,,,,,100066400
,,,,,,83218800
,,,,,,40513200
,,,,,,58797200
,,,,,,45516800
,,,,,,44654400
,,,,,,128100000
,,,,,,236224800
,,,,,,96583200
,,,,,,49450800
,,,,,,53373600
,,,,,,33325600
,,,,,,31466400
,,,,,,38553200
,,,,,,43909600
,,,,,,72304400
,,,,,,48308400
,,,,,,38189200
,,,,,,44858800
,,,,,,77943600
,,,,,,184097200
,,,,,,89706400
,,,,,,65027200
,,,,,,55778800
,,,,,,79343600
,,,,,,101819200
,,,,,,62034000
,,,,,,56557200
,,,,,,32132800
,,,,,,37114000
,,,,,,47902400
,,,,,,24701600
,,,,,,27487600
,,,,,,28968800
,,,,,,44072000
,,,,,,26317200
,,,,,,43713600
,,,,,,51052400
,,,,,,120170400
,,,,,,90899200
,,,,,,50276800
,,,,,,35481600
,,,,,,35338800
,,,,,,27913200
,,,,,,44388400
,,,,,,171225600
,,,,,,83375600
,,,,,,181720000
,,,,,,166633600
,,,,,,107716000
,,,,,,91434000
,,,,,,83218800
,,,,,,58665600
,,,,,,34876800
,,,,,,67141200
,,,,,,62498800
,,,,,,76034000
,,,,,,34823600
,,,,,,107458400
,,,,,,75045600
,,,,,,111482000
,,,,,,30335200
,,,,,,62804000
,,,,,,91358400
,,,,,,189184800
,,,,,,100464000
,,,,,,90770400
,,,,,,88228000
,,,,,,59102400
,,,,,,174596800
,,,,,,207306400
,,,,,,124936000
,,,,,,247072000
,,,,,,163973600
,,,,,,111300000
,,,,,,183937600
,,,,,,83148800
,,,,,,155710800
,,,,,,82014800
,,,,,,83260800
,,,,,,138994800
,,,,,,79682400
,,,,,,56554400
,,,,,,90081600
,,,,,,65791600
,,,,,,51422000
,,,,,,48568800
,,,,,,57125600
,,,,,,40796000
,,,,,,30520000
,,,,,,39110400
,,,,,,94228400
,,,,,,55459600
,,,,,,46046000
,,,,,,43321600
,,,,,,29570800
,,,,,,37290400
,,,,,,46978400
,,,,,,28221200
,,,,,,57783600
,,,,,,46888800
,,,,,,29610000
,,,,,,24763200
,,,,,,65016000
,,,,,,37251200
,,,,,,31752000
,,,,,,24038000
,,,,,,24920000
,,,,,,23340800
,,,,,,25345600
,,,,,,27283200
,,,,,,31091200
,,,,,,28996800
,,,,,,27496000
,,,,,,26891200
,,,,,,41092800
,,,,,,40199600
,,,,,,107324000
,,,,,,73973200
,,,,,,41630400
,,,,,,39659200
,,,,,,25359600
,,,,,,18060000
,,,,,,21512400
,,,,,,42207200
,,,,,,58769200
,,,,,,43691200
,,,,,,24567200
,,,,,,20358800
,,,,,,38519600
,,,,,,25354000
,,,,,,21352800
,,,,,,54311600
,,,,,,25449200
,,,,,,27778800
,,,,,,42487200
,,,,,,32085200
,,,,,,43601600
,,,,,,47216400
,,,,,,30262400
,,,,,,34165600
,,,,,,28176400
,,,,,,47076400
,,,,,,27115200
,,,,,,72371600
,,,,,,88384800
,,,,,,46698400
,,,,,,24519600
,,,,,,27647200
,,,,,,46754400
,,,,,,49406000
,,,,,,73091200
,,,,,,32519200
,,,,,,30825200
,,,,,,21128800
,,,,,,28596400
,,,,,,50470000
,,,,,,31012800
,,,,,,28310800
,,,,,,25463200
,,,,,,54880000
,,,,,,25866400
,,,,,,40661600
,,,,,,31365600
,,,,,,190559600
,,,,,,127526000
,,,,,,90524000
,,,,,,66942400
,,,,,,26591600
,,,,,,38264800
,,,,,,37979200
,,,,,,47854800
,,,,,,36240400
,,,,,,28232400
,,,,,,55806800
,,,,,,33616800
,,,,,,36772400
,,,,,,40462800
,,,,,,30690800
,,,,,,61740000
,,,,,,101082800
,,,,,,57310400
,,,,,,28921200
,,,,,,32995200
,,,,,,22251600
,,,,,,72153200
,,,,,,26538400
,,,,,,47227600
,,,,,,46956000
,,,,,,42347200
,,,,,,72788800
,,,,,,67247600
,,,,,,33306000
,,,,,,72304400
,,,,,,58399600
,,,,,,224263200
,,,,,,66494400
,,,,,,38052000
,,,,,,32530400
,,,,,,66018400
,,,,,,28607600
,,,,,,30920400
,,,,,,48924400
,,,,,,47350800
,,,,,,23195200
,,,,,,27540800
,,,,,,31987200
,,,,,,25253200
,,,,,,23396800
,,,,,,62115200
,,,,,,25379200
,,,,,,57696800
,,,,,,37836400
,,,,,,25877600
,,,,,,17964800
,,,,,,26905200
,,,,,,35439600
,,,,,,56579600
,,,,,,52939600
,,,,,,28336000
,,,,,,21921200
,,,,,,50864800
,,,,,,22419600
,,,,,,72326800
,,,,,,40899600
,,,,,,26731600
,,,,,,26432000
,,,,,,17074400
,,,,,,25362400
,,,,,,69896400
,,,,,,60208400
,,,,,,37060800
,,,,,,38928400
,,,,,,36800400
,,,,,,65228800
,,,,,,41652800
,,,,,,61163200
,,,,,,52292800
,,,,,,88340000
,,,,,,29867600
,,,,,,37287600
,,,,,,11440800
,,,,,,35946400
,,,,,,27260800
,,,,,,25821600
,,,,,,20392400
,,,,,,21361200
,,,,,,134811600
,,,,,,69204800
,,,,,,56929600
,,,,,,33364800
,,,,,,23928800
,,,,,,47608400
,,,,,,21302400
,,,,,,69174000
,,,,,,30172800
,,,,,,67421200
,,,,,,90764800
,,,,,,83686400
,,,,,,256656400
,,,,,,95664800
,,,,,,46902800
,,,,,,53429600
,,,,,,40014800
,,,,,,21092400
,,,,,,19390000
,,,,,,29999200
,,,,,,49907200
,,,,,,64262800
,,,,,,48554800
,,,,,,52833200
,,,,,,22817200
,,,,,,94528000
,,,,,,45077200
,,,,,,38768800
,,,,,,47177200
,,,,,,23133600
,,,,,,35739200
,,,,,,20902000
,,,,,,12132400
,,,,,,32678800
,,,,,,38208800
,,,,,,31108000
,,,,,,25774000
,,,,,,17651200
,,,,,,25995200
,,,,,,19737200
,,,,,,28246400
,,,,,,22260000
,,,,,,10572800
,,,,,,43744400
,,,,,,68882800
,,,,,,47706400
,,,,,,35534800
,,,,,,57346800
,,,,,,39662000
,,,,,,46071200
,,,,,,40840800
,,,,,,21750400
,,,,,,22274000
,,,,,,37310000
,,,,,,39312000
,,,,,,51268000
,,,,,,34221600
,,,,,,136609200
,,,,,,83076000
,,,,,,14403200
,,,,,,21221200
,,,,,,34249600
,,,,,,65450000
,,,,,,95936400
,,,,,,35778400
,,,,,,29929200
,,,,,,470708000
,,,,,,244232800
,,,,,,275032800
,,,,,,111664000
,,,,,,88429600
,,,,,,76437200
,,,,,,63943600
,,,,,,108273200
,,,,,,167826400
,,,,,,81286800
,,,,,,72906400
,,,,,,71206800
,,,,,,51405200
,,,,,,43086400
,,,,,,47070800
,,,,,,53510800
,,,,,,52640000
,,,,,,37926000
,,,,,,34983200
,,,,,,49907200
,,,,,,92027600
,,,,,,178161200
,,,,,,98621600
,,,,,,99876000
,,,,,,58816800
,,,,,,46351200
,,,,,,35019600
,,,,,,44066400
,,,,,,48958000
,,,,,,59312400
,,,,,,92069600
,,,,,,60323200
,,,,,,31236800
,,,,,,52771600
,,,,,,29397200
,,,,,,34521200
,,,,,,25793600
,,,,,,25748800
,,,,,,30469600
,,,,,,32614400
,,,,,,25799200
,,,,,,24040800
,,,,,,29072400
,,,,,,17654000
,,,,,,24796800
